"CRUISE","VESSEL","SPN","HAUL","STATION","SPECIES_CODE","SEX","LENGTH","WIDTH","SAMPLING_FACTOR","SHELL_CONDITION","EGG_COLOR","EGG_CONDITION","CLUTCH_SIZE","WEIGHT","DISEASE_CODE","DISEASE_DORSAL","DISEASE_VENTRAL","DISEASE_LEGS","CHELA_HEIGHT","MERUS_LENGTH","COMMENTS"
202301,"Seabrooke",76,"E59","X67",69322,1,110.37,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,104.05,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,99.55,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,109.35,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,109.89,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,99.77,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,95.61,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,97.77,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,100.83,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,102.59,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,101.11,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,98.39,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,98.51,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,94.41,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,92.75,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,97.74,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,87.5,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,93.73,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,101.16,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,96.64,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,105.02,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,104.16,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,97.24,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,103.68,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,105.09,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,97.95,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,98.95,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,101.04,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,96.59,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,99.85,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,100.14,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,95.14,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,100.53,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,99.36,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,94.19,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,94.89,NA,1,2,2,1,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,157.71,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,126.91,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,120.21,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",76,"E59","X67",69322,2,152.87,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,157.53,NA,1,3,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,142.53,NA,1,3,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,170.23,NA,1,3,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,162.98,NA,1,3,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,162.57,NA,1,3,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,158.03,NA,1,3,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,173.2,NA,1,3,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,162.15,NA,1,3,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,170.01,NA,1,3,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,167.83,NA,1,3,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,148.61,NA,1,3,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,149.55,NA,1,3,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,157.02,NA,1,3,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,147.14,NA,1,3,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,157.87,NA,1,3,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,146.33,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,104.32,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,107.97,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,84.07,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,106.83,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,108.14,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,89.94,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,120.76,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,124.71,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,110.33,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,156.07,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,143.89,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,129.47,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,137.25,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,141.63,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,136.35,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,151.84,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,159.09,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,147.61,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,121.25,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,141.91,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,108.27,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,109.22,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,104.6,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,122.29,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,148.73,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,86.84,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,88.8,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,135.89,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,117.03,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,109.91,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,103.4,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,99.89,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,106.42,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,98.51,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,115.69,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,119.43,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,100.9,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,168.04,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,98.14,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,103.09,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,99.59,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,90.47,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,107.1,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,149.5,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,106.43,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,106.04,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,151.17,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,91.65,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,108.64,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,81.73,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,110.2,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,115.53,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,122.36,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,144.69,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,156.45,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,139.03,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,110.67,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,107.94,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,96.03,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,121.42,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,111.22,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,130.39,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,119.28,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,80.36,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,100.15,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,125.82,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,84.49,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,98.56,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,101.32,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,96.13,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,113.13,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,90.46,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,87.56,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,158.93,NA,1,3,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,157.13,NA,1,3,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,158.29,NA,1,3,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,1,97.23,NA,1,2,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,94.25,NA,1,2,2,1,5,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,98.24,NA,1,2,2,1,5,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,98.42,NA,1,2,2,1,5,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,97.35,NA,1,2,2,1,5,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,95.93,NA,1,2,2,1,5,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,100.31,NA,1,2,2,1,5,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,93.52,NA,1,2,2,1,5,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,100.39,NA,1,2,2,1,5,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,99.58,NA,1,2,2,1,5,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,99.11,NA,1,2,2,1,5,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,99.83,NA,1,2,2,1,5,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,93.49,NA,1,2,2,1,5,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,103.47,NA,1,3,2,2,6,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,98.53,NA,1,2,2,1,5,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,87.5,NA,1,2,2,1,5,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,92.12,NA,1,2,0,0,0,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,80.04,NA,1,2,0,0,0,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,92.71,NA,1,2,0,0,0,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,92.39,NA,1,2,0,0,0,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,85.46,NA,1,2,0,0,0,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,87.62,NA,1,2,0,0,0,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,78.28,NA,1,2,0,0,0,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",77,"E60","XX24",69322,2,80.94,NA,1,2,0,0,0,66,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",78,"E61","X209",69322,1,152.2,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",78,"E61","X209",69322,1,149.36,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",78,"E61","X209",69322,1,173.13,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",78,"E61","X209",69322,1,160.87,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",78,"E61","X209",69322,1,166.56,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",78,"E61","X209",69322,1,158.35,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",78,"E61","X209",69322,1,161.12,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",78,"E61","X209",69322,1,162.9,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",78,"E61","X209",69322,1,167.38,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",78,"E61","X209",69322,1,157.52,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",78,"E61","X209",69322,1,161.76,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",78,"E61","X209",69322,1,98.62,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",79,"E62","X741",69322,1,164.99,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",79,"E62","X741",69322,1,150.71,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",79,"E62","X741",69322,1,148.47,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",80,"E63","X227",69322,1,164.92,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",80,"E63","X227",69322,1,137.96,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",80,"E63","X227",69322,1,142.29,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",89,"F56","XX56",69322,1,149.71,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",89,"F56","XX56",69322,1,129.42,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",89,"F56","XX56",69322,1,160.76,NA,1,3,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",90,"F55","X981",69322,1,130.28,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",90,"F55","X981",69322,1,165,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",90,"F55","X981",69322,2,132.7,NA,1,3,2,2,5,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,162.28,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,165.33,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,158.2,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,146.61,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,171.48,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,138.11,NA,1,3,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,115.29,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,152.64,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,108.39,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,106.95,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,113.88,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,116.49,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,109.77,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,108.13,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,114.97,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,116.73,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,110.44,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,107.41,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,168.27,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,123.95,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,1,115.15,NA,1,2,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,2,112.35,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,2,109.02,NA,1,3,2,2,6,44,NA,NA,NA,NA,NA,NA,NA
202301,"Seabrooke",91,"F54","X213",69322,2,92.46,NA,1,2,2,1,6,44,NA,NA,NA,NA,NA,NA,NA
